node_count,temperature,final_edge_count,runtime_in_ms,path_was_found,negative_weights_included
BFSolverTest 2, 12.04.2025 14:02:52
50000,3,199989.134333.53,True,True
50000,3,199987.120633.6012,True,True
50000,3,199989.95699.4005,True,False
50000,3,199990.96550.6182,True,False
50000,3,199984.91727.7587,True,False
10,0.5,12.0.0749,True,True
10,0.5,14.0.0438,False,True
10,0.5,12.0.036,True,True
10,0.5,13.0.0368,True,False
10,0.5,12.0.0705,True,False
10,0.5,12.0.0422,True,False
10,1,18.0.052,False,True
10,1,18.0.0426,False,True
10,1,16.0.0409,True,True
10,1,17.0.0405,True,False
10,1,18.0.0402,True,False
10,1,14.0.0407,True,False
10,2,24.0.0419,False,True
10,2,24.0.0415,False,True
10,2,23.0.0413,False,True
10,2,24.0.0408,True,False
10,2,21.0.0401,True,False
10,2,24.0.0406,True,False
10,3,31.0.0423,False,True
10,3,30.0.0417,False,True
10,3,35.0.0425,False,True
10,3,28.0.0408,True,False
10,3,30.0.0414,True,False
10,3,29.0.0407,True,False
100,0.5,148.0.1984,False,True
100,0.5,149.0.2068,False,True
100,0.5,146.0.1986,False,True
100,0.5,147.0.124,True,False
100,0.5,148.0.1311,True,False
100,0.5,146.0.1302,True,False
100,1,197.0.2589,False,True
100,1,198.0.2034,False,True
100,1,197.0.1906,False,True
100,1,196.0.1232,True,False
100,1,195.0.1232,True,False
100,1,196.0.1274,True,False
100,2,296.0.3057,False,True
100,2,294.0.296,False,True
100,2,290.0.279,False,True
100,2,294.0.1692,True,False
100,2,289.0.1698,True,False
100,2,293.0.1704,True,False
100,3,391.0.389,False,True
100,3,388.0.3736,False,True
100,3,386.0.346,False,True
100,3,387.0.2237,True,False
100,3,392.0.2346,True,False
100,3,389.0.2175,True,False
500,0.5,749.3.6811,False,True
500,0.5,746.3.7632,False,True
500,0.5,749.3.9235,False,True
500,0.5,747.1.7174,True,False
500,0.5,748.1.896,True,False
500,0.5,748.1.9679,True,False
500,1,998.4.994,False,True
500,1,996.4.6541,False,True
500,1,999.4.8077,False,True
500,1,998.2.2678,True,False
500,1,998.2.3488,True,False
500,1,999.2.3068,True,False
500,2,1498.6.9757,False,True
500,2,1491.7.0768,False,True
500,2,1496.7.0726,False,True
500,2,1495.3.4949,True,False
500,2,1495.3.594,True,False
500,2,1492.3.3641,True,False
500,3,1988.9.6885,False,True
