node_count,temperature,final_edge_count,runtime_in_ms,negative_cycle_not_detected,negative_weights_included,weight
FWSolverTest x100 iterations, 5k V, 20k E max, 4/13/2025 11:06:56 PM
10,0.5,13,6.1038,True,True,30
10,0.5,13,2.2514,False,True,50
10,0.5,13,2.3745,True,True,100
10,0.5,12,2.2928,True,False,30
10,0.5,14,2.7079,True,False,50
10,0.5,13,2.5902,True,False,100
10,1,17,2.6103,False,True,30
10,1,17,2.4523,True,True,50
10,1,17,3.066,True,True,100
10,1,16,2.2508,True,False,30
10,1,17,1.9252,True,False,50
10,1,15,1.7306,True,False,100
10,2,24,1.695,False,True,30
10,2,23,1.9996,False,True,50
10,2,21,2.1711,False,True,100
10,2,22,1.7336,True,False,30
10,2,20,1.7734,True,False,50
10,2,22,1.68,True,False,100
10,3,30,1.7057,False,True,30
10,3,26,1.681,False,True,50
10,3,30,1.6887,True,True,100
10,3,29,1.8836,True,False,30
10,3,30,2.0078,True,False,50
10,3,26,2.3367,True,False,100
100,0.5,149,192.9065,False,True,30
100,0.5,148,216.1138,False,True,50
100,0.5,149,210.0844,False,True,100
100,0.5,148,188.4724,True,False,30
100,0.5,146,192.2903,True,False,50
100,0.5,148,194.6857,True,False,100
100,1,197,191.54,False,True,30
100,1,198,174.0504,False,True,50
100,1,198,172.3134,False,True,100
100,1,197,179.7335,True,False,30
100,1,196,180.492,True,False,50
100,1,196,172.2898,True,False,100
100,2,295,179.5436,False,True,30
100,2,297,179.9417,False,True,50
100,2,295,173.2549,False,True,100
100,2,295,170.0455,True,False,30
100,2,292,170.9753,True,False,50
100,2,292,169.8818,True,False,100
100,3,390,171.2622,False,True,30
100,3,382,171.4309,False,True,50
100,3,391,168.6847,False,True,100
100,3,388,171.7133,True,False,30
100,3,386,171.252,True,False,50
100,3,394,173.3482,True,False,100
500,0.5,748,4611.5929,False,True,30
500,0.5,749,4563.1982,False,True,50
500,0.5,749,4560.9688,False,True,100
500,0.5,747,4559.2868,True,False,30
500,0.5,748,4532.7013,True,False,50
500,0.5,748,4615.9629,True,False,100
500,1,997,4683.7697,False,True,30
500,1,995,4679.5758,False,True,50
500,1,999,4586.6455,False,True,100
500,1,997,4697.337,True,False,30
500,1,998,4652.0504,True,False,50
500,1,998,4632.8926,True,False,100
500,2,1491,4633.1455,False,True,30
500,2,1495,4550.2364,False,True,50
500,2,1495,4710.2392,False,True,100
500,2,1491,4639.7899,True,False,30
500,2,1493,4528.5443,True,False,50
500,2,1489,4503.6318,True,False,100
500,3,1990,4638.2076,False,True,30
500,3,1991,4552.8391,False,True,50
500,3,1986,4583.6802,False,True,100
500,3,1985,4530.343,True,False,30
500,3,1982,4712.2326,True,False,50
500,3,1991,4640.8438,True,False,100
1000,0.5,1499,20225.9769,False,True,30
1000,0.5,1499,19691.0467,False,True,50
1000,0.5,1497,20074.3695,False,True,100
1000,0.5,1497,20074.1419,True,False,30
1000,0.5,1499,20191.6656,True,False,50
1000,0.5,1499,19954.7987,True,False,100
1000,1,1996,20201.1434,False,True,30
1000,1,1994,19882.7244,False,True,50
1000,1,1997,20527.4662,False,True,100
1000,1,1999,20341.674,True,False,30
1000,1,1996,19830.924,True,False,50
1000,1,1994,19569.2632,True,False,100
1000,2,2997,19949.9005,False,True,30
1000,2,2996,20249.764,False,True,50
1000,2,2997,19998.7379,False,True,100
1000,2,2993,20229.0047,True,False,30
1000,2,2992,19775.3459,True,False,50
1000,2,2989,20223.532,True,False,100
1000,3,3991,20000.6111,False,True,30
1000,3,3986,19956.8163,False,True,50
1000,3,3989,19931.648,False,True,100
1000,3,3991,19740.8444,True,False,30
1000,3,3989,19732.4736,True,False,50
1000,3,3989,20094.5333,True,False,100
FWSolverTest x100 iterations, 5k V, 20k E max, 4/13/2025 11:55:49 PM
10,0.5,12,7.6591,False,True,30
10,0.5,12,1.97,True,True,50
10,0.5,10,1.8351,True,True,100
10,0.5,14,1.8792,True,False,30
10,0.5,14,1.9056,True,False,50
10,0.5,14,1.8447,True,False,100
10,1,18,1.7098,False,True,30
10,1,16,1.7145,True,True,50
10,1,18,2.0427,False,True,100
10,1,16,1.7429,True,False,30
10,1,18,2.0847,True,False,50
10,1,18,1.832,True,False,100
10,2,25,1.6749,False,True,30
10,2,20,1.8864,False,True,50
10,2,22,2.1496,False,True,100
10,2,22,1.9451,True,False,30
10,2,21,1.6766,True,False,50
10,2,22,1.7249,True,False,100
100,0.5,148,190.5473,False,True,30
100,0.5,148,193.6523,False,True,50
100,0.5,149,189.8164,False,True,100
100,0.5,147,245.326,True,False,30
100,0.5,148,258.0885,True,False,50
100,0.5,149,206.6698,True,False,100
100,1,198,213.8025,False,True,30
100,1,197,206.8958,False,True,50
100,1,194,214.7906,False,True,100
100,1,199,209.4297,True,False,30
100,1,196,188.4748,True,False,50
100,1,197,199.4589,True,False,100
100,2,291,195.9677,False,True,30
100,2,292,181.14,False,True,50
100,2,291,203.2159,False,True,100
100,2,289,190.9897,True,False,30
100,2,297,172.349,True,False,50
100,2,288,174.9128,True,False,100
500,0.5,746,4951.6601,False,True,30
500,0.5,748,4844.8363,False,True,50
500,0.5,748,4770.6763,False,True,100
500,0.5,747,4891.1999,True,False,30
500,0.5,749,4847.4427,True,False,50
500,0.5,749,4992.2445,True,False,100
500,1,998,4937.5975,False,True,30
500,1,994,4865.7977,False,True,50
500,1,994,5100.0806,False,True,100
500,1,997,5333.8547,True,False,30
500,1,996,5688.7951,True,False,50
500,1,997,5302.1564,True,False,100
500,2,1494,4813.3962,False,True,30
500,2,1495,4816.0567,False,True,50
500,2,1492,4740.221,False,True,100
500,2,1495,4757.1055,True,False,30
500,2,1492,4839.5739,True,False,50
500,2,1491,4793.3697,True,False,100
1000,0.5,1498,20158.5522,False,True,30
1000,0.5,1499,20090.2669,False,True,50
1000,0.5,1496,20461.3319,False,True,100
1000,0.5,1498,20100.6777,True,False,30
1000,0.5,1498,20282.9149,True,False,50
1000,0.5,1495,20246.6026,True,False,100
1000,1,1994,20102.9614,False,True,30
1000,1,1995,20225.7298,False,True,50
1000,1,1997,20642.1886,False,True,100
1000,1,1994,20338.3576,True,False,30
1000,1,1997,20272.468,True,False,50
1000,1,1996,20742.5746,True,False,100
1000,2,2995,20369.7099,False,True,30
1000,2,2997,20055.7528,False,True,50
1000,2,2991,20554.1954,False,True,100
1000,2,2993,20090.2297,True,False,30
1000,2,2999,20311.4748,True,False,50
1000,2,2992,20639.6468,True,False,100
10,0.5,13,2.0441,False,True,30
10,0.5,14,1.7642,True,True,50
10,0.5,13,1.6415,True,True,100
10,0.5,13,1.871,True,False,30
10,0.5,12,1.6472,True,False,50
10,0.5,14,1.6391,True,False,100
10,1,18,1.7174,False,True,30
10,1,17,1.6909,True,True,50
10,1,17,1.6186,False,True,100
10,1,16,1.6265,True,False,30
10,1,15,1.7562,True,False,50
10,1,16,1.8862,True,False,100
10,2,26,1.6282,False,True,30
10,2,23,1.6973,False,True,50
10,2,25,1.6175,False,True,100
10,2,20,1.6157,True,False,30
10,2,24,1.6371,True,False,50
10,2,24,1.6979,True,False,100
100,0.5,148,173.6978,False,True,30
100,0.5,149,173.2452,False,True,50
100,0.5,148,173.4608,False,True,100
100,0.5,149,173.5707,True,False,30
100,0.5,149,172.2232,True,False,50
100,0.5,148,171.362,True,False,100
100,1,197,173.4737,False,True,30
100,1,197,177.9318,False,True,50
100,1,198,174.9372,False,True,100
100,1,198,177.0971,True,False,30
100,1,193,176.0893,True,False,50
100,1,195,176.2997,True,False,100
100,2,296,173.0916,False,True,30
100,2,293,176.0789,False,True,50
100,2,291,178.1975,False,True,100
100,2,287,174.816,True,False,30
100,2,295,173.4004,True,False,50
100,2,295,173.1945,True,False,100
500,0.5,747,4620.2255,False,True,30
500,0.5,747,4579.7716,False,True,50
500,0.5,748,4671.1163,False,True,100
500,0.5,749,4593.2732,True,False,30
500,0.5,747,4763.8762,True,False,50
500,0.5,747,4766.108,True,False,100
500,1,997,4666.5861,False,True,30
500,1,993,4648.4389,False,True,50
500,1,997,4635.7319,False,True,100
500,1,998,4761.2933,True,False,30
500,1,997,4607.9264,True,False,50
500,1,997,4879.2426,True,False,100
500,2,1495,4636.0223,False,True,30
500,2,1490,4669.451,False,True,50
500,2,1493,4940.9062,False,True,100
500,2,1492,4701.0652,True,False,30
500,2,1490,4598.1704,True,False,50
500,2,1492,4656.004,True,False,100
1000,0.5,1498,20179.7129,False,True,30
1000,0.5,1498,20427.9716,False,True,50
1000,0.5,1497,20294.3937,False,True,100
1000,0.5,1498,20241.645,True,False,30
1000,0.5,1497,20043.1275,True,False,50
1000,0.5,1498,20255.7139,True,False,100
1000,1,1995,20296.723,False,True,30
1000,1,1998,19924.1569,False,True,50
1000,1,1995,20586.5329,False,True,100
1000,1,1996,20425.6188,True,False,30
1000,1,1996,20310.9793,True,False,50
1000,1,1997,20372.1674,True,False,100
1000,2,2991,20549.8916,False,True,30
1000,2,2990,21052.3159,False,True,50
1000,2,2994,20859.9661,False,True,100
1000,2,2998,20264.3707,True,False,30
1000,2,2995,20426.9903,True,False,50
1000,2,2992,20397.4723,True,False,100
FWSolverTest x100 iterations, 5k V, 20k E max, 4/14/2025 12:17:31 AM
10,0.5,13,0.2498,False,True,30
10,0.5,14,0.0077,False,True,50
10,0.5,12,0.0058,False,True,100
10,0.5,14,0.0064,True,False,30
10,0.5,14,0.0051,True,False,50
10,0.5,13,0.0048,True,False,100
10,1,18,0.0063,False,True,30
10,1,16,0.0057,True,True,50
10,1,15,0.0058,False,True,100
10,1,18,0.0049,True,False,30
10,1,15,0.0044,True,False,50
10,1,16,0.005,True,False,100
10,2,23,0.0057,True,True,30
10,2,21,0.0066,False,True,50
10,2,25,0.0061,False,True,100
10,2,25,0.005,True,False,30
10,2,23,0.0052,True,False,50
10,2,25,0.0051,True,False,100
100,0.5,149,3.5039,False,True,30
100,0.5,148,3.8009,False,True,50
100,0.5,149,3.562,False,True,100
100,0.5,148,3.1829,True,False,30
100,0.5,148,3.1946,True,False,50
100,0.5,147,3.4678,True,False,100
100,1,198,3.557,False,True,30
100,1,195,3.719,False,True,50
100,1,195,3.5981,False,True,100
100,1,197,3.3279,True,False,30
100,1,197,3.2822,True,False,50
100,1,197,3.2908,True,False,100
100,2,290,3.4307,False,True,30
100,2,294,3.5204,False,True,50
100,2,291,3.496,False,True,100
100,2,291,3.3769,True,False,30
100,2,290,3.5019,True,False,50
100,2,295,3.4382,True,False,100
500,0.5,747,432.4615,False,True,30
500,0.5,748,404.8256,False,True,50
500,0.5,749,414.0753,False,True,100
500,0.5,749,385.0548,True,False,30
500,0.5,749,386.7693,True,False,50
500,0.5,748,391.7749,True,False,100
500,1,996,403.8663,False,True,30
500,1,997,388.6752,False,True,50
500,1,998,387.49,False,True,100
500,1,999,385.421,True,False,30
500,1,995,385.4863,True,False,50
500,1,998,402.428,True,False,100
500,2,1493,390.6881,False,True,30
500,2,1495,385.8591,False,True,50
500,2,1495,391.0034,False,True,100
500,2,1495,390.7398,True,False,30
500,2,1488,391.6693,True,False,50
500,2,1492,393.0206,True,False,100
1000,0.5,1499,3083.4423,False,True,30
1000,0.5,1499,3089.0528,False,True,50
1000,0.5,1498,3064.3927,False,True,100
1000,0.5,1496,3053.2999,True,False,30
1000,0.5,1496,3055.5641,True,False,50
1000,0.5,1495,3052.5696,True,False,100
1000,1,1999,3066.0155,False,True,30
1000,1,1998,3085.5771,False,True,50
1000,1,1996,3089.4537,False,True,100
1000,1,1997,3139.8699,True,False,30
1000,1,1996,3084.5811,True,False,50
1000,1,1996,3108.896,True,False,100
1000,2,2991,3096.9908,False,True,30
1000,2,2994,3088.9165,False,True,50
1000,2,2994,3055.0425,False,True,100
1000,2,2994,3069.1495,True,False,30
1000,2,2994,3083.4368,True,False,50
1000,2,2993,3141.6973,True,False,100
10,0.5,14,0.0088,False,True,30
10,0.5,13,0.0094,False,True,50
10,0.5,12,0.008,True,True,100
10,0.5,14,0.0067,True,False,30
10,0.5,14,0.0061,True,False,50
10,0.5,14,0.0088,True,False,100
10,1,15,0.0058,False,True,30
10,1,16,0.0076,False,True,50
10,1,16,0.006,False,True,100
10,1,17,0.0073,True,False,30
10,1,17,0.0053,True,False,50
10,1,19,0.007,True,False,100
10,2,26,0.0086,False,True,30
10,2,23,0.0068,True,True,50
10,2,22,0.0083,False,True,100
10,2,23,0.0055,True,False,30
10,2,25,0.0055,True,False,50
10,2,21,0.0051,True,False,100
100,0.5,148,4.1521,False,True,30
100,0.5,149,4.1229,False,True,50
100,0.5,148,3.3315,False,True,100
100,0.5,149,5.9925,True,False,30
100,0.5,148,4.8146,True,False,50
100,0.5,148,4.82,True,False,100
100,1,195,4.1864,False,True,30
100,1,196,3.4984,False,True,50
100,1,199,3.4973,False,True,100
100,1,196,4.7869,True,False,30
100,1,199,4.6805,True,False,50
100,1,194,4.0948,True,False,100
100,2,291,3.5968,False,True,30
100,2,294,3.6246,False,True,50
100,2,293,4.3997,False,True,100
100,2,292,3.7585,True,False,30
100,2,290,3.7611,True,False,50
100,2,293,4.2534,True,False,100
500,0.5,748,392.7869,False,True,30
500,0.5,748,389.8332,False,True,50
500,0.5,749,392.6558,False,True,100
500,0.5,747,390.3002,True,False,30
500,0.5,749,386.3957,True,False,50
500,0.5,749,383.9324,True,False,100
500,1,997,387.6156,False,True,30
500,1,997,405.0518,False,True,50
500,1,996,404.9215,False,True,100
500,1,997,388.3252,True,False,30
500,1,997,389.4422,True,False,50
500,1,995,388.3194,True,False,100
500,2,1490,391.6815,False,True,30
500,2,1495,392.5198,False,True,50
500,2,1491,391.0656,False,True,100
500,2,1495,391.1305,True,False,30
500,2,1491,390.419,True,False,50
500,2,1492,392.7379,True,False,100
1000,0.5,1498,3091.9829,False,True,30
1000,0.5,1499,3078.5498,False,True,50
1000,0.5,1498,3170.8987,False,True,100
1000,0.5,1497,3054.1441,True,False,30
1000,0.5,1498,3051.239,True,False,50
1000,0.5,1498,3526.4164,True,False,100
1000,1,1995,3089.8284,False,True,30
1000,1,1999,3066.0853,False,True,50
1000,1,1999,3092.5878,False,True,100
1000,1,1998,3082.7434,True,False,30
1000,1,1997,3120.6266,True,False,50
1000,1,1996,3176.8676,True,False,100
1000,2,2996,3185.4256,False,True,30
1000,2,2995,3091.2904,False,True,50
1000,2,2995,3142.4087,False,True,100
1000,2,2993,3097.2482,True,False,30
1000,2,2993,3121.9879,True,False,50
1000,2,2994,3082.4579,True,False,100
FWSolverTest x100 iterations, 5k V, 20k E max, 4/14/2025 12:20:42 AM
10,0.5,14,0.2787,True,True,30
10,0.5,13,0.0075,True,True,50
10,0.5,13,0.0071,False,True,100
10,0.5,13,0.0081,True,False,30
10,0.5,13,0.0181,True,False,50
10,0.5,13,0.0079,True,False,100
10,1,16,0.0146,False,True,30
10,1,17,0.0094,False,True,50
10,1,17,0.0086,True,True,100
10,1,16,0.0104,True,False,30
10,1,15,0.0078,True,False,50
10,1,16,0.006,True,False,100
10,2,24,0.0145,False,True,30
10,2,24,0.0082,True,True,50
10,2,23,0.0099,False,True,100
10,2,23,0.0072,True,False,30
10,2,24,0.0089,True,False,50
10,2,21,0.0067,True,False,100
100,0.5,147,3.6495,False,True,30
100,0.5,149,3.4831,False,True,50
100,0.5,149,4.2366,False,True,100
100,0.5,147,3.2117,True,False,30
100,0.5,149,3.282,True,False,50
100,0.5,149,3.6509,True,False,100
100,1,197,4.0224,False,True,30
100,1,194,3.9291,False,True,50
100,1,194,3.8301,False,True,100
100,1,194,3.2935,True,False,30
100,1,196,3.6217,True,False,50
100,1,197,3.5158,True,False,100
100,2,293,3.6062,False,True,30
100,2,292,3.5419,False,True,50
100,2,294,3.6878,False,True,100
100,2,294,3.4851,True,False,30
100,2,295,3.615,True,False,50
100,2,294,3.625,True,False,100
500,0.5,748,460.8377,False,True,30
500,0.5,749,395.9235,False,True,50
500,0.5,749,438.6455,False,True,100
500,0.5,749,390.6546,True,False,30
500,0.5,748,384.9161,True,False,50
500,0.5,748,392.0516,True,False,100
500,1,996,406.0257,False,True,30
500,1,997,397.832,False,True,50
500,1,996,397.802,False,True,100
500,1,992,387.4678,True,False,30
500,1,998,390.7011,True,False,50
500,1,993,392.2595,True,False,100
500,2,1491,397.6892,False,True,30
500,2,1493,393.0925,False,True,50
500,2,1495,393.9309,False,True,100
500,2,1496,393.5356,True,False,30
500,2,1489,394.6832,True,False,50
500,2,1493,391.4567,True,False,100
1000,0.5,1498,3112.276,False,True,30
1000,0.5,1499,3093.8822,False,True,50
1000,0.5,1496,3077.7184,False,True,100
1000,0.5,1498,3131.4448,True,False,30
1000,0.5,1499,3122.4484,True,False,50
1000,0.5,1499,3101.3357,True,False,100
1000,1,1995,3087.7726,False,True,30
1000,1,1995,3101.7945,False,True,50
1000,1,1996,3074.3936,False,True,100
1000,1,1996,3090.7424,True,False,30
1000,1,1998,3105.3552,True,False,50
1000,1,1997,3118.2646,True,False,100
1000,2,2993,3108.7639,False,True,30
1000,2,2991,3113.4474,False,True,50
1000,2,2993,3091.9098,False,True,100
1000,2,2994,3100.0211,True,False,30
1000,2,2992,3104.5001,True,False,50
1000,2,2992,3113.2422,True,False,100
FWSolverTest x100 iterations, 5k V, 20k E max, 4/14/2025 12:24:43 AM
10,0.5,14,0.2792,True,True,30
10,0.5,14,0.2822,False,True,30
10,0.5,14,0.3216,True,True,30
10,0.5,13,0.2903,False,True,30
10,0.5,13,0.3368,False,True,30
10,0.5,13,0.3341,True,True,30
10,0.5,14,0.3014,False,True,30
10,0.5,13,0.3393,False,True,30
10,0.5,12,0.3415,False,True,30
10,0.5,12,0.3413,False,True,30
10,0.5,14,0.0104,True,True,50
10,0.5,13,0.0095,False,True,50
10,0.5,12,0.0091,False,True,50
10,0.5,14,0.0073,True,True,50
10,0.5,12,0.0067,True,True,50
10,0.5,11,0.0088,True,True,50
10,0.5,12,0.0089,True,True,50
10,0.5,14,0.0084,True,True,50
10,0.5,14,0.0082,False,True,50
10,0.5,13,0.0092,False,True,50
10,0.5,14,0.0109,False,True,100
10,0.5,11,0.0059,True,True,100
10,0.5,13,0.0076,True,True,100
10,0.5,12,0.0063,True,True,100
10,0.5,12,0.006,False,True,100
10,0.5,12,0.0065,True,True,100
10,0.5,12,0.0063,False,True,100
10,0.5,13,0.0059,False,True,100
10,0.5,13,0.0064,True,True,100
10,0.5,13,0.007,True,True,100
10,0.5,14,0.0061,True,False,30
10,0.5,13,0.0089,True,False,30
10,0.5,12,0.0063,True,False,30
10,0.5,13,0.0062,True,False,30
10,0.5,14,0.0064,True,False,30
10,0.5,13,0.0062,True,False,30
10,0.5,14,0.0065,True,False,30
10,0.5,12,0.0078,True,False,30
10,0.5,13,0.0061,True,False,50
10,0.5,13,0.0105,True,False,30
10,0.5,14,0.0086,True,False,30
10,0.5,13,0.0048,True,False,50
10,0.5,13,0.0055,True,False,50
10,0.5,13,0.0055,True,False,50
10,0.5,13,0.0091,True,False,50
10,0.5,13,0.0049,True,False,50
10,0.5,13,0.0052,True,False,50
10,0.5,13,0.0055,True,False,50
10,0.5,11,0.0056,True,False,100
10,0.5,12,0.0044,True,False,50
10,0.5,13,0.0051,True,False,50
10,0.5,13,0.0053,True,False,100
10,0.5,13,0.0051,True,False,100
10,0.5,12,0.0062,True,False,100
10,0.5,13,0.0047,True,False,100
10,0.5,13,0.006,True,False,100
10,0.5,12,0.0054,True,False,100
10,0.5,11,0.0054,True,False,100
10,1,16,0.0075,False,True,30
10,0.5,13,0.0055,True,False,100
10,0.5,14,0.0054,True,False,100
10,1,17,0.0054,True,True,30
10,1,15,0.006,True,True,30
10,1,18,0.011,False,True,30
10,1,16,0.0064,False,True,30
10,1,16,0.0058,False,True,30
10,1,16,0.0067,False,True,30
10,1,14,0.0065,False,True,30
10,1,17,0.0061,False,True,50
10,1,18,0.008,True,True,30
10,1,18,0.0087,False,True,30
10,1,17,0.005,True,True,50
10,1,17,0.0071,False,True,50
10,1,17,0.0047,True,True,50
10,1,15,0.0058,False,True,50
10,1,18,0.0055,False,True,50
10,1,17,0.0059,True,True,50
10,1,16,0.0057,False,True,50
10,1,17,0.0066,False,True,100
10,1,17,0.0079,False,True,100
10,1,14,0.0074,True,True,50
10,1,17,0.0072,False,True,50
10,1,17,0.0064,False,True,100
10,1,18,0.0071,False,True,100
10,1,18,0.0067,False,True,100
10,1,16,0.0069,False,True,100
10,1,17,0.0062,False,True,100
10,1,16,0.0063,False,True,100
10,1,16,0.0048,True,False,30
10,1,17,0.0051,True,False,30
10,1,17,0.0068,False,True,100
10,1,15,0.0054,True,True,100
10,1,13,0.005,True,False,30
10,1,16,0.0057,True,False,30
10,1,19,0.0083,True,False,30
10,1,17,0.0078,True,False,30
10,1,16,0.0058,True,False,30
10,1,17,0.0057,True,False,30
10,1,15,0.0058,True,False,50
10,1,17,0.006,True,False,50
10,1,18,0.005,True,False,30
10,1,15,0.0052,True,False,30
10,1,18,0.0049,True,False,50
10,1,16,0.0064,True,False,50
10,1,18,0.0072,True,False,50
10,1,17,0.006,True,False,50
10,1,17,0.0055,True,False,50
10,1,17,0.005,True,False,50
10,1,17,0.005,True,False,100
10,1,18,0.0063,True,False,100
10,1,14,0.005,True,False,50
10,1,15,0.0053,True,False,50
10,1,15,0.0049,True,False,100
10,1,15,0.0056,True,False,100
10,1,17,0.0049,True,False,100
10,1,16,0.0052,True,False,100
10,1,16,0.013,True,False,100
10,1,17,0.0059,True,False,100
10,2,24,0.0067,True,True,30
10,2,23,0.0064,False,True,30
10,1,17,0.0056,True,False,100
10,1,16,0.0054,True,False,100
10,2,24,0.0073,False,True,30
10,2,24,0.0064,False,True,30
10,2,22,0.0074,False,True,30
10,2,21,0.0129,False,True,30
10,2,23,0.0063,False,True,30
10,2,20,0.0105,False,True,30
10,2,27,0.0082,False,True,50
10,2,24,0.0068,False,True,50
10,2,23,0.0075,False,True,30
10,2,21,0.0119,False,True,100
10,2,25,0.0073,False,True,30
10,2,26,0.006,True,True,50
10,2,27,0.0077,False,True,50
10,2,23,0.0066,True,True,50
10,2,20,0.0097,True,True,50
10,2,22,0.008,False,True,50
10,2,26,0.0086,False,True,50
10,2,24,0.0111,False,True,100
10,2,21,0.0075,False,True,100
10,2,26,0.0094,True,False,30
10,2,27,0.0078,False,True,100
10,2,25,0.0069,False,True,50
10,2,25,0.0065,True,False,30
10,2,18,0.0066,True,True,50
10,2,22,0.0056,True,True,100
10,2,24,0.0069,True,True,100
10,2,21,0.0069,False,True,100
10,2,23,0.0061,False,True,100
10,2,25,0.0058,True,False,30
10,2,22,0.0086,True,False,50
10,2,23,0.01,True,False,30
10,2,24,0.0069,False,True,100
10,2,23,0.0065,True,False,50
10,2,24,0.007,True,True,100
10,2,22,0.0093,True,False,30
10,2,24,0.006,True,False,30
10,2,25,0.0106,True,False,30
10,2,22,0.0092,True,False,30
10,2,21,0.0094,True,False,50
10,2,23,0.0095,True,False,50
10,2,25,0.0057,True,False,100
10,2,21,0.0063,True,False,50
10,2,23,0.0067,True,False,30
10,2,24,0.0067,True,False,100
10,2,23,0.0065,True,False,30
10,2,21,0.0062,True,False,50
10,2,26,0.0066,True,False,50
10,2,22,0.0056,True,False,50
10,2,22,0.0063,True,False,100
10,2,23,0.007,True,False,100
10,2,25,0.01,True,False,100
10,2,23,0.0094,True,False,50
10,2,22,0.0056,True,False,50
10,2,21,0.0065,True,False,100
10,2,27,0.0057,True,False,100
10,2,27,0.0054,True,False,100
10,2,23,0.0151,True,False,100
10,2,27,0.01,True,False,100
100,0.5,148,5.3573,False,True,30
100,0.5,149,5.8237,False,True,30
100,0.5,148,5.9029,False,True,30
100,0.5,149,5.8429,False,True,30
100,0.5,148,6.6226,False,True,30
100,0.5,148,6.5364,False,True,30
100,0.5,149,6.5223,False,True,30
100,0.5,147,6.5977,False,True,30
100,0.5,148,6.8514,False,True,30
100,0.5,149,6.7311,False,True,30
100,0.5,147,6.5916,False,True,50
100,0.5,148,6.7349,False,True,50
100,0.5,148,6.5147,False,True,50
100,0.5,148,6.667,False,True,50
100,0.5,148,6.2836,False,True,50
100,0.5,149,6.9597,False,True,50
100,0.5,149,6.7613,False,True,50
100,0.5,147,6.8049,False,True,50
100,0.5,149,8.0247,False,True,50
100,0.5,148,7.0062,False,True,50
100,0.5,149,6.7075,False,True,100
100,0.5,149,6.7714,False,True,100
100,0.5,149,6.8923,False,True,100
100,0.5,148,6.8557,False,True,100
100,0.5,146,6.701,False,True,100
100,0.5,148,6.785,False,True,100
100,0.5,149,6.89,False,True,100
100,0.5,148,6.8807,False,True,100
100,0.5,148,6.7991,False,True,100
100,0.5,149,6.893,False,True,100
100,0.5,146,6.0667,True,False,30
100,0.5,148,5.2782,True,False,30
100,0.5,149,5.8863,True,False,30
100,0.5,147,6.2252,True,False,30
100,0.5,148,5.893,True,False,30
100,0.5,149,6.3108,True,False,30
100,0.5,148,6.3521,True,False,30
100,0.5,148,6.357,True,False,30
100,0.5,148,5.7989,True,False,30
100,0.5,149,5.9503,True,False,30
100,0.5,149,5.9239,True,False,50
100,0.5,148,6.3196,True,False,50
100,0.5,147,5.9976,True,False,50
100,0.5,149,5.9651,True,False,50
100,0.5,146,6.3131,True,False,50
100,0.5,149,6.3122,True,False,50
100,0.5,147,6.2944,True,False,50
100,0.5,148,5.9335,True,False,50
100,0.5,149,5.9147,True,False,50
100,0.5,149,6.0158,True,False,50
100,0.5,149,3.3336,True,False,100
100,0.5,149,3.8412,True,False,100
100,0.5,147,6.0953,True,False,100
100,0.5,148,6.1683,True,False,100
100,0.5,149,5.8099,True,False,100
100,0.5,148,6.2531,True,False,100
100,0.5,148,5.2152,True,False,100
100,0.5,147,5.4878,True,False,100
100,0.5,147,6.339,True,False,100
100,0.5,147,6.2735,True,False,100
100,1,198,4.039,False,True,30
100,1,194,6.3705,False,True,30
100,1,196,6.8202,False,True,30
100,1,197,5.6956,False,True,30
100,1,196,6.6338,False,True,30
100,1,197,6.8256,False,True,30
100,1,196,6.8315,False,True,30
100,1,197,6.8388,False,True,30
100,1,195,6.333,False,True,30
100,1,197,6.9263,False,True,30
100,1,197,5.621,False,True,50
100,1,196,5.3707,False,True,50
100,1,197,6.9057,False,True,50
100,1,198,5.8225,False,True,50
100,1,198,6.9026,False,True,50
100,1,196,7.0747,False,True,50
100,1,194,6.6633,False,True,50
100,1,199,6.6417,False,True,50
100,1,198,6.4773,False,True,50
100,1,197,7.1414,False,True,50
100,1,197,6.526,False,True,100
100,1,196,6.5166,False,True,100
100,1,196,6.9328,False,True,100
100,1,194,6.4905,False,True,100
100,1,195,5.9598,False,True,100
100,1,198,6.5993,False,True,100
100,1,197,6.5815,False,True,100
100,1,194,6.0873,False,True,100
100,1,198,6.6843,False,True,100
100,1,194,5.1579,True,False,30
100,1,199,7.2629,False,True,100
100,1,197,5.1484,True,False,30
100,1,196,6.2279,True,False,30
100,1,198,5.6601,True,False,30
100,1,196,5.3526,True,False,30
100,1,199,6.2382,True,False,30
100,1,197,6.5438,True,False,30
100,1,195,5.6962,True,False,30
100,1,198,6.0642,True,False,30
100,1,195,5.1659,True,False,50
100,1,196,6.2686,True,False,50
100,1,197,6.5682,True,False,30
100,1,197,5.0427,True,False,50
100,1,198,5.8846,True,False,50
100,1,195,4.3882,True,False,50
100,1,196,5.0853,True,False,50
100,1,199,6.0529,True,False,50
100,1,196,5.8822,True,False,50
100,1,196,6.0873,True,False,50
100,1,197,5.871,True,False,100
100,1,197,6.361,True,False,100
100,1,196,5.8074,True,False,50
100,1,196,5.5389,True,False,100
100,1,194,4.6669,True,False,100
100,1,198,5.5567,True,False,100
100,1,198,6.2443,True,False,100
100,1,199,6.317,True,False,100
100,1,197,6.2185,True,False,100
100,1,193,6.3726,True,False,100
100,1,197,5.0515,True,False,100
